id,text,label
27782,es una cinta clasica de Tom_Hanks y Rober_Zemeckis sobre los Estados_Unidos a finales de el siglo XX .,C1
15147,Me senti mejor y me alegria de hacer safari .,B1
16856,"Todos los dias , nosotros hacía alguna cosa nueva .",A2
44830,Mi querida amiguita :,B1
10920,"Tengo pelo largo y negro , y ojos café .",A1
46485,Leonardo,A1
5372,"deseo conocer si huviera actividades divertidas ( deportes , baille , musica , etc ) .",B2
8267,El motivo de esta carta es para solicitar la admisión de el programa de postgrado de lengua y literatura española .,B2
8196,Entonces no puedo ir a Madrid con ella y estoy muy preocupada .,B1
8681,Toda la infancia hacía el gimnasio .,A2
31386,Tampoco aceptaré llamadas para intentar solucionar el problema .,C1
9300,Es demasiado difficil para me .,A1
7228,Soy alta y delgada .,A1
12060,Me gusta pasar tiempo con el mucho porque él es muy hermoso .,A2
43073,¿ Qué tal tu trabajo y familia ?,B1
2209,"Para mis proximas vacaciones , queria ir a Nueva_York , porque mi hermano y su esposa vive alli , y me gustaria visitar todos los museos artes .",A2
33675,¡ espero que te gusta mi familia !,A1
42698,¿ Que tal tu nueva vida allí en Republica_Dominicana ?,B1
29851,Escribe me o llama me y le doy el número de mi tarjeta .,A2
31916,Se llama Nina .,A1
11030,"No solo eso , pido una indemnización por este descuido .",B1
28382,Mi hermano joven vive en Bruselas con su mujer y sus dos hijas .,A1
5937,"Fatima tiene 21 años , es estudia en universidad .",A1
6323,"De joven , ella era una actriz de baile .",A2
43964,¿ Me podría avisar si esto es posible ?,B2
17645,"Después aqui , vamos a Kitakami_de_Iwate , otro sito muy famoso por los flores de ceresos también .",A2
7405,Tiene 40 años .,A1
2359,"Para una estudiante como yo , ¿ cuánto será el precio de la carrera ?",B2
9791,Me ducho un quince minutos .,A1
36830,"A_hora , con la beca de formatíon de la eductíon nationala francesa , querría continuar estudiar los vinculos entra literatura y artes por los artistas latinos polifaceticos como Violeta_Para o otros .",B2
16860,Quisiera una ventana muy grande porque quiero ver las calles y las fiestas .,A2
10950,Cuando ya estan en el vuelo voliendo a Inglatera lo roba un señor chino sin que Jonney se da_cuenta .,C1
26476,"Despues los tres dias , viajamos a Cairo por dos dias .",A2
11769,Pude dos maletas en el avión y un maleta con mi guiterra .,B1
41020,Es que he hecho un lío de mi vida y ahora tengo que terminar esos estudios o no me voy graduar . . ?,B1
20432,hola mi amigo ! tengo una familia muy simpatica y agradable .,A1
19639,"Entonces , el pobrecido cierró en su habitación todo el diá .",B1
7536,Quería saber los precios de habitación .,A2
33711,¡ Y una cocina similar !,A1
32497,En viaje pasado yo fui para Campos_do_Jordão / SP .,A2
259,"Estimado/a Sr. / Sra. ,",A2
10911,Un beso granda .,A1
31375,Me gusta hacer todo muy bien .,B2
14346,Mis padres se llaman Osmair e Iolanda .,A1
31267,Antes de regresar a Portugal yo y Juan intercambianmos contactos y tenemos hablado todos los dias .,A2
25808,Uno de estos temas es sobre fumar en locales públicos .,B2
42645,¿ Fumar en lugares públicos ?,B2
30774,Entonces nadie iba a llevar se lo por error .,B1
44549,Los detalles son la siguientes :,B1
16769,"Por un lado , lo que construye nuestro medio_ambiente , encima muchos animales pierden su lugar de posar .",B2
30243,Por_favor ayude me .,B1
721,"Mi familia ascendente , Yo , mis hermanas e mi madre , somos todos jubilados y vivimos em Porto_Alegre .",A1
3537,"Y también necesito una lista de música originada de América_Latina , sobre_todo , quiero saber más sobre el bolero y la Salsa , que tienen una origen cubana .",B1
3147,"Fui a un partido de básquetbol para ver el equipo , the Los_Angeles_Lakers mi equipo favorito .",A2
36339,"¿ Hola , mamá , qué tal ?",A1
28516,"Luego mi abuelo y yo hemos ido a Noruega , el país precioso y muy verde .",A2
24431,"En el año que viene , quiero ir a las islas_canarías porque son muy hermosas y me encanta la playa . !",A2
23972,Ella no tiene un professión .,A1
35086,"Esta primera escena nos da la oportunidad de conocer a todos los membros de la familia y los protagonistas principales , cuyos destinos van a desarrollar se durante las tres partes de la obra .",C1
38957,"¿ Qué tal el trebajo que quieres solicitar , lo has conseguido ?",B1
16719,Siempre se viste de ropas negras . la admiro porque parece muy jovén y le gusta la vida .,A2
25764,"Después de graduar la escuela secundaria , quedar se en Corea me hizo sentir que soy un adulto .",A2
10122,"El equipaje no es muy grande , es rojo y tiene ruedas .",B1
31296,Yo fui a Berlin y despues a Madrid .,A2
2701,"Me gusta comer en restaurantes japoneses y árabes , leer libros sobre todos los assuntos , ver peliculas de acción , romance y drama .",A1
6681,"Segundo , será muy útil también entender más sobre la posibilidad de becas .",B2
41629,"Pues , soy en_contra_de fumar en lugares públicos porque hay gente que no fuman pero se afectan en aire de los adectos .",B2
44677,"Primero , en los lugares públicos hay mucha gente que incluyen los niños y para mi fumar donde hay niños es una cosa terrible por que puede afectar su salud .",B2
33469,¡ Muchas gracías !,A2
35279,"Yo creo yo sociable persona , amable , y trabajo solo , pero yo trabajador",A1
24806,Esta historia se parece a un cuento .,B1
3361,"Estaré esperando una respuesta en 2 días , a el máximo .",C1
12624,hola sara que tal todo . .,A2
16931,Habla muy bien español y inglés .,A2
28111,Viajo con tu compañia todo el tiempo y usualmente es muy bien pero este tiempo no me gusta el servicio .,B1
37910,"Por_lo_tanto , aunque pueda regazar de una vida mas saluda , tu familia ya han sufrido mucho y seguramente provocará una mala consecuencia a el trabajo .",B2
16354,Yo normalménte voy a el cine con mi amigas a las fin de semanas .,A1
30367,Un chico se llama Henry y tiene 18 anos .,A1
8081,Me sustó y estaba feliz .,A2
45253,"yo pido de ustedes unos indemnizaciones rápidos , y adecuados a mi persona , sin aue ustedes olvidan que soy antigua y importantísima cliente , y también que mis maletas vuelvan lo pronto posíble .",B1
45498,! que bien ¡,B1
34921,"Primero , dije a el servicio de tierra mi equipaje es muy grande , rojo , colgado un muñeca y hay muchas pegatinas , y después me dijo que iba a chequear lo .",B1
32907,La última serie que me gustó es Narco .,C1
15325,Parece que nadie ve el problema .,B2
37561,"Entonces , ¿ ustedes tienen disponibilidad para estas fechas ?",A2
21443,Puede contactar me usando este correo electronico .,B1
33057,Bueno hasta otro dia .,A1
10811,Lo siento mucho por no reservo antes .,B1
4588,"mohamed_el_jem he nacido en la cuidad de sale en marreucos , y tambien escribió y actuó en varias obras teatrales",A2
39227,El interese sexual muy acentuado por el sexo feminino añadido a una criatividad excepcional son responsables por mantener el interese de el expectador desde el início hasta el fín .,C1
18286,Y los dos están muy lejos .,B1
24501,Una persona que yo admiro es mi madre .,A2
40931,es una jugador de futbol es el mejor de el mundo nació en 1987 de julio en Argentina lo que mas le gusta es futbal,A2
4941,"Por los niños , tabaco y fuma secondaria pueden ser peor a su salud .",B2
3671,"¡ Buenas tardes , señores !",C1
40857,Recuerdas de esta ciudad ?,B1
37101,"Consciente de el nível de el programa de postgrado de esta Universidad y de la constante dedicación que esta exije , tengo confianza de que estaré en condiciones para acceder a el Programa de Postgrado de Lengua y Literatura española .",B2
11765,Tengo que decir te sobre mi última vacación .,A2
37090,"La pelicula , de 1991 , es una adaptacion de la novela clasica de Jack_London , y el actor Ethan_Hawke , todavia bastante joven en esta pelicula , estrena como el protagonista principal .",C1
31154,Desdé aquí te saludo y voy a esperar tú respuesta .,A2
22824,Ella queria trabajar en un posicion donde usas su conocimiento de la cultura Espanol .,B1
30885,"Lo siento por molestar te ahora , y por las molestias ocasionadas de el pasado .",B1
29129,Me preocupaba que andaría en el tráfico .,B1
4685,"A el professor de el pueblo le dan el orden de repudiar Leila , pero el esta enamorado locamente y se atreve a defender a las mujeres contra los ancianos de el pueblo .",C1
24707,Que tal ¡ Hace tiempo que no nos hemos escrito .,A2
39528,Ya sabes que yo tengo muchas ganas de ir a España otra vez ¿ no ?,B1
6505,"Tengo una mujere que trabaja por Airbus . su edad es 53 , y tenemos dos hijos , Julius y Carlos , 19 y 17 .",A1
29307,Las utimas vacciones fueram muy prazerosas y agradables .,A2
41218,"Corré hacia la puerta gritando , ladron , ladron , y todos los vicinos de el edificio lluegaron para atrapar el ladron lada un tuvo una cosa para pigar le .",B1
28537,La violencia no esta muy lejos_de cada escenario y la banda sonora sierve para augmentar el atmósfero .,C1
44661,Nunca acuerdo a alguien a fumar en lugares publicos porque no es peligroso para el mismo sino para los que no fuman y que reciban una dosis de este mal olor,B2
14510,Es ingeniero mecanico .,A1
21161,Estoy de_acuerdo que tenga muchos libros para preparar se a los examenes .,B1
35409,"Otra cosa , quiero que me busces a un lugar para viver , yo no conozco a nadie en Barcelona , y no conozco a ningun lugar allí .",B1
10932,Soy seguro que existe tal historia en unos cuentos .,B1
18403,Puede hablar chino excelente .,A1
38883,"Si necesitan algunas confirmacciones de que la pérdida de equipaje tuvo lugar , puedo mandar les las copias de los boletos y las facturas .",B1
39768,a tu cariñoso Mary,A1
27434,Podemos hacer algo inusual esta vez .,A2
45278,Tiene dos hermanas que tienen,A1
31426,No pasa nada si no hay habitaciónes libres es que puedo dormir en una sofá .,B1
36563,"A mi madre le gusta mucho la cultura espanola , especialmente de el Sur , por eso hemos ido a Andalucia . !",A2
31806,Ella interesa en litera y viaje mucho .,A2
38817,"Senores y senoras ,",B2
18336,"Ella los preperada la comida , y los amaba , y ella haga todo para ellos .",A2
18835,A el final estoy segura que podemos vivir sin cigarrillos y no perjudicar nuestra salud .,B2
14378,Me gusta escuchar la musica o leer las novelas y tambien me encanta bailar con mis amigos en una fiesta .,A1
8373,Cuales cuartos estan disponible lejos de el ascensor .,A2
4690,"¡ Hola , querida amiga !",A2
26443,He tomado el avión de su compañía hace dos semanas .,B1
41083,Telefono después conocer más la causa de problemo,A1
19248,"En el centro antiguo hay muchas cafeterìas , tiendas grandes y pequeñitas , almacenes de tamaño muy grande .",B1
31413,Tiene solo un hermano que es mas joven de quatro años .,A2
13434,Tengo un doctorado en fisica .,B2
42300,No podemos olvidar el primer y verdadero amor,C1
25604,envio esto correo electronico para reservar una habitaciòn doble con baño endependiente y aire acondicionado .,A2
43398,¿ Como se puede realizar la dicha reserva ?,A2
13688,Ustedes pueden enviar me un mensaje a esta correo electrónico o llamar me a 000-0000-000 .,B1
20997,"Sabes que Celso siente mucho frio en las piernas , y Fernando es contrario .",A1
28908,Todos estudian administracion en la misma Universidad .,A1
35998,"me llama soulaima_al_jabi ,",A1
38294,"Considerando las características de el programa , he visto en su sitio de web que la programa dura cuatro semesteres , pero quiero saber cuantas horas a la semana tendrá clases y cuantas horas tendrá haciendo investigación .",B2
10640,Estas son informaciones indispensables para que me pueda organizar y planear con antelación mí posible pasantía postdoctoral en esta Universidad .,B2
37358,"Como estudiante , les puedo prometer que soy un individuo bien automotivado , y con un interés profunda y sincera en la material .",B2
9971,"Por eso , me gustaría solicitar mi admisión en el programa de la Universidad_de_Salamanca .",B2
18734,Ella estudia arquitectura y se graduará el próximo año .,A2
14185,Hace artezania e cocina muy biem .,A1
26396,"Ella tiene pelo rubio , los ojos azules , y es muy baja .",A2
5512,"Me llamo Tomas , soy Irlandes y tengo 49 años .",A1
5156,"Acabo de volver de vacaciones ... Estaba en Cancun , en Mexico .",A2
27695,Vanessa és mi mejor amiga .,A2
46050,Querido Andrés :,B1
5214,"Y quiero saber más sobre estas personas , sus orígenes , sus costumbres , su rutina .",B2
22557,Me urge encontrar lo lo antes posible .,B1
37359,"Entonces , es muy simple , quiero una respuesta rápida para los problemas que pude encontrar , y me gustaría una compensación por el compartamiento intolerable de su colega la última vez .",C1
44545,"Fortunadamente , cuando estube en Lima , tube la oportunidad de conocer un poco de la cultura peruana y pienso que podría ser una experiencia maravillosa vivir en un pais con um pueblo tan amable .",B2
33992,Y vea que cosa mas interesante : Hamburgo es una de las ciudades de Alemaña que he eligido para visitar !,B1
4623,"Por la noche , havia un cielo azul , claro , sin estrellas .",B1
18697,Hacen un plan .,C1
20387,"Despues de Granada , fuimos a la playa para tomar el sol .",A2
10507,Y la amiga se ha quedado soltera hasta hoy .,B1
23980,Soy amable y me gusta salir a restaurantes y barres .,A1
7404,A el día siguiente ocurrió de_nuevo algo atroz .,B1
6625,"En secreto , viajes de mis sueños es Nueva_Zelanda y así , espero ir allí pronto .",A2
14819,"Ella tiene 10 hijos , muchos netos .",A2
11194,Me apetecería poder hablar facilmente con la gente que podría encontrar .,B2
19400,Soy un viajero y he perdido mi equipaje en el ultimo viaje de avion .,B1
15148,"Tengo pello negro y longo , mis ojos son marrones y soy um_poco baja .",A1
18837,Perdón por las molestias que he ocasionado .,B1
35611,"Las personas que van a lugares públicos no deben preocupar se por su salud , ni por la de sus familiares , nada más porque una persona decide fumar cerca de ellos .",B2
18234,"TAMBIEN ME GUESTA VISITAR EL MUSMOS , PORQUE LA HISTORIA ME ENCANTANTE .",A1
